kWhDelivered,effective_charging_duration_min,post_charge_duration_min,total_session_duration_min,kWh_per_min_total_session,kWh_per_min_effective_charging,connectionTime_year,connectionTime_month,connectionTime_day,connectionTime_hour,connectionTime_min,connectionTime_sec,disconnectTime_year,disconnectTime_month,disconnectTime_day,disconnectTime_hour,disconnectTime_min,disconnectTime_sec,doneChargingTime_year,doneChargingTime_month,doneChargingTime_day,doneChargingTime_hour,doneChargingTime_min,doneChargingTime_sec
3.628,121.88333333333334,367.35,489.23333333333335,0.007415684404169789,0.029766169834541226,2018,11,12,16,8,0,2018,11,13,0,17,14,2018,11,12,18,9,53
13.747,128.96666666666667,464.8333333333333,593.8,0.023150892556416305,0.10659343499612303,2018,11,12,16,8,47,2018,11,13,2,2,35,2018,11,12,18,17,45
39.36,552.4,0.08333333333333333,552.4833333333333,0.07124196808350176,0.07125271542360609,2018,11,12,16,10,15,2018,11,13,1,22,44,2018,11,13,1,22,39
11.641,425.8833333333333,170.38333333333333,596.2666666666667,0.019523144007155636,0.027333776855946464,2018,11,12,16,15,48,2018,11,13,2,12,4,2018,11,12,23,21,41
13.48,362.1333333333333,212.01666666666668,574.15,0.02347818514325525,0.03722385861561119,2018,11,12,16,16,56,2018,11,13,1,51,5,2018,11,12,22,19,4
3.631,131.31666666666666,366.68333333333334,498.0,0.007291164658634538,0.027650717096078182,2018,11,12,16,22,42,2018,11,13,0,40,42,2018,11,12,18,34,1
1.59,60.483333333333334,471.6666666666667,532.15,0.002987879357324063,0.026288233673188208,2018,11,12,16,23,43,2018,11,13,1,15,52,2018,11,12,17,24,12
44.875,568.1166666666667,-0.9833333333333333,567.1333333333333,0.07912601387092982,0.07898905741191657,2018,11,12,16,32,18,2018,11,13,1,59,26,2018,11,13,2,0,25
6.158,219.28333333333333,343.7,562.9833333333333,0.010938156843008971,0.02808238960249297,2018,11,12,16,35,4,2018,11,13,1,58,3,2018,11,12,20,14,21
11.668,118.68333333333334,345.46666666666664,464.15,0.02513842507809975,0.09831203482656929,2018,11,12,16,35,54,2018,11,13,0,20,3,2018,11,12,18,34,35
4.218,78.93333333333334,107.71666666666667,186.65,0.022598446289847307,0.0534375,2018,11,12,16,41,1,2018,11,12,19,47,40,2018,11,12,17,59,57
13.395,187.68333333333334,331.43333333333334,519.1166666666667,0.02580344816515234,0.0713702157890063,2018,11,12,16,51,39,2018,11,13,1,30,46,2018,11,12,19,59,20
11.206,203.26666666666668,151.6,354.8666666666667,0.03157805748637986,0.055129550672351584,2018,11,12,16,51,51,2018,11,12,22,46,43,2018,11,12,20,15,7
3.417,73.35,228.28333333333333,301.6333333333333,0.011328323571665378,0.04658486707566462,2018,11,12,16,57,24,2018,11,12,21,59,2,2018,11,12,18,10,45
5.178,500.93333333333334,-0.9833333333333333,499.95,0.010357035703570357,0.010336704817673676,2018,11,12,16,58,52,2018,11,13,1,18,49,2018,11,13,1,19,48
0.782,30.75,7.083333333333333,37.833333333333336,0.020669603524229075,0.02543089430894309,2018,11,12,17,6,23,2018,11,12,17,44,13,2018,11,12,17,37,8
5.654,110.9,450.76666666666665,561.6666666666666,0.010066468842729971,0.05098286744815148,2018,11,12,17,15,9,2018,11,13,2,36,49,2018,11,12,19,6,3
0.93,633.1833333333333,59.45,692.6333333333333,0.001342701766206266,0.0014687689189544894,2018,11,12,17,23,19,2018,11,13,4,55,57,2018,11,13,3,56,30
19.343,326.15,-0.9666666666666667,325.18333333333334,0.05948336835631182,0.05930706730032194,2018,11,12,17,25,43,2018,11,12,22,50,54,2018,11,12,22,51,52
3.442,73.48333333333333,381.06666666666666,454.55,0.007572324276757233,0.046840553413472444,2018,11,12,17,31,34,2018,11,13,1,6,7,2018,11,12,18,45,3
0.892,31.016666666666666,757.5666666666667,788.5833333333334,0.0011311423438655818,0.02875873186458893,2018,11,12,17,44,21,2018,11,13,6,52,56,2018,11,12,18,15,22
5.368,169.75,315.25,485.0,0.011068041237113403,0.03162297496318115,2018,11,12,17,46,23,2018,11,13,1,51,23,2018,11,12,20,36,8
15.874,155.46666666666667,429.51666666666665,584.9833333333333,0.02713581583520898,0.10210548885077188,2018,11,12,17,52,25,2018,11,13,3,37,24,2018,11,12,20,27,53
2.845,84.93333333333334,415.0833333333333,500.01666666666665,0.0056898103396553455,0.03349686028257457,2018,11,12,17,55,31,2018,11,13,2,15,32,2018,11,12,19,20,27
11.218,109.98333333333333,383.05,493.03333333333336,0.02275302548847272,0.10199727231398696,2018,11,12,18,27,46,2018,11,13,2,40,48,2018,11,12,20,17,45
18.5,454.6166666666667,0.06666666666666667,454.68333333333334,0.04068765807704996,0.04069362466546907,2018,11,12,18,30,48,2018,11,13,2,5,29,2018,11,13,2,5,25
1.513,54.166666666666664,168.86666666666667,223.03333333333333,0.0067837393513675084,0.02793230769230769,2018,11,12,20,30,55,2018,11,13,0,13,57,2018,11,12,21,25,5
6.736,122.41666666666667,222.26666666666668,344.68333333333334,0.01954257531067163,0.05502518720217835,2018,11,12,20,45,12,2018,11,13,2,29,53,2018,11,12,22,47,37
3.61,66.33333333333333,336.9,403.23333333333335,0.00895263288418616,0.054422110552763824,2018,11,12,21,10,59,2018,11,13,3,54,13,2018,11,12,22,17,19
6.481,57.983333333333334,48.53333333333333,106.51666666666667,0.060844938194335785,0.11177349813164703,2018,11,12,21,13,30,2018,11,12,23,0,1,2018,11,12,22,11,29
2.091,62.916666666666664,690.6166666666667,753.5333333333333,0.0027749270105281785,0.03323443708609272,2018,11,12,21,25,35,2018,11,13,9,59,7,2018,11,12,22,28,30
0.88,31.583333333333332,151.46666666666667,183.05,0.004807429664026222,0.027862796833773087,2018,11,12,22,32,12,2018,11,13,1,35,15,2018,11,12,23,3,47
0.969,30.866666666666667,471.76666666666665,502.6333333333333,0.001927846674182638,0.03139308855291577,2018,11,12,22,40,13,2018,11,13,7,2,51,2018,11,12,23,11,5
3.872,34.46666666666667,101.15,135.61666666666667,0.028551063045348407,0.11234042553191488,2018,11,12,22,50,58,2018,11,13,1,6,35,2018,11,12,23,25,26
3.22,107.13333333333334,0.05,107.18333333333334,0.030041984139325146,0.030056004978220287,2018,11,12,22,53,41,2018,11,13,0,40,52,2018,11,13,0,40,49
0.975,30.666666666666668,52.68333333333333,83.35,0.011697660467906419,0.03179347826086956,2018,11,12,23,1,49,2018,11,13,0,25,10,2018,11,12,23,32,29
4.98,91.26666666666667,21.216666666666665,112.48333333333333,0.044273225663061196,0.05456537618699781,2018,11,12,23,6,17,2018,11,13,0,58,46,2018,11,13,0,37,33
8.684,153.93333333333334,0.06666666666666667,154.0,0.056389610389610385,0.05641403204850584,2018,11,12,23,47,2,2018,11,13,2,21,2,2018,11,13,2,20,58
4.908,92.96666666666667,0.15,93.11666666666666,0.052708072310721325,0.05279311581211904,2018,11,13,0,23,13,2018,11,13,1,56,20,2018,11,13,1,56,11
16.077,299.68333333333334,2.1,301.78333333333336,0.053273319710609154,0.05364662699516157,2018,11,13,0,37,56,2018,11,13,5,39,43,2018,11,13,5,37,37
11.668,196.03333333333333,0.08333333333333333,196.11666666666667,0.059495198436304915,0.0595204897126339,2018,11,13,1,18,34,2018,11,13,4,34,41,2018,11,13,4,34,36
0.881,30.266666666666666,0.4166666666666667,30.683333333333334,0.028712656165127647,0.029107929515418504,2018,11,13,1,59,42,2018,11,13,2,30,23,2018,11,13,2,29,58
11.778,103.56666666666666,0.13333333333333333,103.7,0.11357762777242045,0.11372384937238494,2018,11,13,2,30,27,2018,11,13,4,14,9,2018,11,13,4,14,1
0.881,30.666666666666668,93.26666666666667,123.93333333333334,0.007108660570199031,0.028728260869565217,2018,11,13,3,0,10,2018,11,13,5,4,6,2018,11,13,3,30,50
1.491,36.7,192.76666666666668,229.46666666666667,0.0064976757699012205,0.0406267029972752,2018,11,13,6,44,46,2018,11,13,10,34,14,2018,11,13,7,21,28
0.855,464.98333333333335,1523.8333333333333,1988.8166666666666,0.0004299038791911438,0.001838775583354242,2018,11,13,6,52,57,2018,11,14,16,1,46,2018,11,13,14,37,56
11.131,249.36666666666667,407.21666666666664,656.5833333333334,0.01695291280619368,0.0446370806041973,2018,11,13,14,23,34,2018,11,14,1,20,9,2018,11,13,18,32,56
34.366,302.2,0.05,302.25,0.11370057899090157,0.11371939113170086,2018,11,13,14,26,30,2018,11,13,19,28,45,2018,11,13,19,28,42
9.376,174.5,94.45,268.95,0.034861498419780625,0.05373065902578796,2018,11,13,14,28,4,2018,11,13,18,57,1,2018,11,13,17,22,34
5.761,58.25,0.16666666666666666,58.416666666666664,0.09861911554921542,0.09890128755364808,2018,11,13,14,28,28,2018,11,13,15,26,53,2018,11,13,15,26,43
6.441,84.68333333333334,463.2,547.8833333333333,0.011756152465549235,0.07605983074197992,2018,11,13,15,0,29,2018,11,14,0,8,22,2018,11,13,16,25,10
18.107,251.85,30.75,282.6,0.06407289455060156,0.07189596982330752,2018,11,13,15,11,27,2018,11,13,19,54,3,2018,11,13,19,23,18
9.945,475.9,44.38333333333333,520.2833333333333,0.01911458500176186,0.02089724732086573,2018,11,13,15,12,9,2018,11,13,23,52,26,2018,11,13,23,8,3
11.336,487.9,59.46666666666667,547.3666666666667,0.02071006637841788,0.023234269317483094,2018,11,13,15,24,53,2018,11,14,0,32,15,2018,11,13,23,32,47
6.375,118.8,407.8833333333333,526.6833333333333,0.012104047340274043,0.05366161616161616,2018,11,13,15,55,46,2018,11,14,0,42,27,2018,11,13,17,54,34
2.887,87.96666666666667,117.56666666666666,205.53333333333333,0.014046383392799221,0.03281924971580144,2018,11,13,16,3,7,2018,11,13,19,28,39,2018,11,13,17,31,5
5.088,80.76666666666667,326.1,406.8666666666667,0.01250532524987711,0.06299628559636813,2018,11,13,16,24,56,2018,11,13,23,11,48,2018,11,13,17,45,42
5.313,140.85,415.3666666666667,556.2166666666667,0.009552033080634044,0.0377209797657082,2018,11,13,16,25,57,2018,11,14,1,42,10,2018,11,13,18,46,48
9.161,178.0,370.18333333333334,548.1833333333333,0.016711562433492446,0.051466292134831455,2018,11,13,16,31,6,2018,11,14,1,39,17,2018,11,13,19,29,6
14.37,191.55,321.31666666666666,512.8666666666667,0.02801897829195372,0.07501957713390758,2018,11,13,16,31,48,2018,11,14,1,4,40,2018,11,13,19,43,21
12.569,127.66666666666667,307.31666666666666,434.98333333333335,0.02889535997547799,0.09845169712793735,2018,11,13,16,38,51,2018,11,13,23,53,50,2018,11,13,18,46,31
10.296,100.93333333333334,470.35,571.2833333333333,0.01802258073927123,0.10200792602377806,2018,11,13,16,43,11,2018,11,14,2,14,28,2018,11,13,18,24,7
12.599,577.2833333333333,10.25,587.5333333333333,0.02144388970838534,0.02182463839247048,2018,11,13,16,43,24,2018,11,14,2,30,56,2018,11,14,2,20,41
1.163,537.6666666666666,-0.9666666666666667,536.7,0.0021669461524128934,0.002163050216986981,2018,11,13,16,43,25,2018,11,14,1,40,7,2018,11,14,1,41,5
1.24,571.3333333333334,0.5333333333333333,571.8666666666667,0.002168337607833994,0.0021703617269544923,2018,11,13,16,48,35,2018,11,14,2,20,27,2018,11,14,2,19,55
13.667,126.75,379.6166666666667,506.3666666666667,0.026990323217694685,0.10782642998027614,2018,11,13,16,55,27,2018,11,14,1,21,49,2018,11,13,19,2,12
1.891,62.4,780.0666666666667,842.4666666666667,0.0022445991928464032,0.03030448717948718,2018,11,13,17,5,50,2018,11,14,7,8,18,2018,11,13,18,8,14
4.151,91.91666666666667,626.5833333333334,718.5,0.005777313848295059,0.04516047144152312,2018,11,13,17,6,37,2018,11,14,5,5,7,2018,11,13,18,38,32
6.27,115.05,458.65,573.7,0.010929056998431235,0.0544980443285528,2018,11,13,17,8,32,2018,11,14,2,42,14,2018,11,13,19,3,35
17.257,152.56666666666666,0.06666666666666667,152.63333333333333,0.11306180388731166,0.11311120821498799,2018,11,13,17,8,57,2018,11,13,19,41,35,2018,11,13,19,41,31
3.875,505.3666666666667,2.6666666666666665,508.03333333333336,0.007627452266911619,0.007667700019787613,2018,11,13,17,10,49,2018,11,14,1,38,51,2018,11,14,1,36,11
0.941,291.43333333333334,137.7,429.1333333333333,0.002192791673139661,0.0032288688093331805,2018,11,13,17,34,44,2018,11,14,0,43,52,2018,11,13,22,26,10
0.797,327.0,39.3,366.3,0.002175812175812176,0.0024373088685015294,2018,11,13,17,41,3,2018,11,13,23,47,21,2018,11,13,23,8,3
1.45,534.6833333333333,6.366666666666666,541.05,0.0026799741243877647,0.002711885539727565,2018,11,13,17,41,33,2018,11,14,2,42,36,2018,11,14,2,36,14
6.764,62.31666666666667,347.48333333333335,409.8,0.016505612493899462,0.10854239101364001,2018,11,13,17,45,26,2018,11,14,0,35,14,2018,11,13,18,47,45
35.892,328.8333333333333,103.2,432.03333333333336,0.08307692307692308,0.10914951849974659,2018,11,13,17,48,20,2018,11,14,1,0,22,2018,11,13,23,17,10
6.948,129.66666666666666,317.71666666666664,447.3833333333333,0.015530305852550014,0.05358354755784062,2018,11,13,18,5,3,2018,11,14,1,32,26,2018,11,13,20,14,43
10.182,478.55,70.46666666666667,549.0166666666667,0.018545885067241433,0.021276773586877025,2018,11,13,18,9,22,2018,11,14,3,18,23,2018,11,14,2,7,55
6.199,437.4,15.983333333333333,453.3833333333333,0.013672756681248392,0.014172382258802012,2018,11,13,18,23,51,2018,11,14,1,57,14,2018,11,14,1,41,15
5.585,51.75,50.45,102.2,0.054647749510763205,0.10792270531400966,2018,11,13,18,31,33,2018,11,13,20,13,45,2018,11,13,19,23,18
8.082,77.95,124.6,202.55,0.0399012589484078,0.1036818473380372,2018,11,13,19,0,50,2018,11,13,22,23,23,2018,11,13,20,18,47
12.601,122.43333333333334,19.766666666666666,142.2,0.08861462728551338,0.1029213177239314,2018,11,13,20,2,34,2018,11,13,22,24,46,2018,11,13,22,5,0
6.642,133.3,289.35,422.65,0.0157151307228203,0.04982745686421605,2018,11,13,20,26,50,2018,11,14,3,29,29,2018,11,13,22,40,8
1.708,56.733333333333334,149.95,206.68333333333334,0.008263849689541166,0.030105757931844886,2018,11,13,20,30,29,2018,11,13,23,57,10,2018,11,13,21,27,13
23.441,340.53333333333336,11.766666666666667,352.3,0.06653704229349985,0.06883613938919342,2018,11,13,20,34,0,2018,11,14,2,26,18,2018,11,14,2,14,32
2.404,52.03333333333333,153.13333333333333,205.16666666666666,0.011717303005686434,0.0462011531069827,2018,11,13,21,14,22,2018,11,14,0,39,32,2018,11,13,22,6,24
7.891,81.7,71.66666666666667,153.36666666666667,0.05145185829167572,0.09658506731946144,2018,11,13,22,0,44,2018,11,14,0,34,6,2018,11,13,23,22,26
27.475,293.18333333333334,-1.0,292.18333333333334,0.09403342650162569,0.09371269399124553,2018,11,13,22,3,58,2018,11,14,2,56,9,2018,11,14,2,57,9
13.786,127.91666666666667,0.06666666666666667,127.98333333333333,0.10771715067066023,0.10777328990228012,2018,11,13,23,30,34,2018,11,14,1,38,33,2018,11,14,1,38,29
16.451,298.53333333333336,40.15,338.68333333333334,0.04857339697849515,0.05510607414024118,2018,11,14,0,37,28,2018,11,14,6,16,9,2018,11,14,5,36,0
6.219,130.83333333333334,842.2666666666667,973.1,0.006390915630459357,0.04753375796178344,2018,11,14,0,57,39,2018,11,14,17,10,45,2018,11,14,3,8,29
1.382,96.6,34.88333333333333,131.48333333333332,0.01051083787552288,0.014306418219461697,2018,11,14,0,58,56,2018,11,14,3,10,25,2018,11,14,2,35,32
6.908,133.0,135.96666666666667,268.96666666666664,0.025683479985128273,0.051939849624060154,2018,11,14,1,11,56,2018,11,14,5,40,54,2018,11,14,3,24,56
2.381,54.53333333333333,0.5,55.03333333333333,0.04326468806783767,0.04366136919315403,2018,11,14,1,21,54,2018,11,14,2,16,56,2018,11,14,2,16,26
8.438,97.78333333333333,0.06666666666666667,97.85,0.08623403168114462,0.08629282427134823,2018,11,14,1,24,19,2018,11,14,3,2,10,2018,11,14,3,2,6
13.014,134.55,122.76666666666667,257.31666666666666,0.050575814495757494,0.09672240802675584,2018,11,14,1,33,20,2018,11,14,5,50,39,2018,11,14,3,47,53
0.992,57.13333333333333,25.366666666666667,82.5,0.012024242424242423,0.017362893815635938,2018,11,14,1,40,54,2018,11,14,3,3,24,2018,11,14,2,38,2
13.759,167.81666666666666,0.18333333333333332,168.0,0.08189880952380953,0.08198828086205184,2018,11,14,2,31,4,2018,11,14,5,19,4,2018,11,14,5,18,53
11.757,116.7,24.7,141.4,0.08314710042432814,0.10074550128534704,2018,11,14,3,35,29,2018,11,14,5,56,53,2018,11,14,5,32,11
0.889,30.333333333333332,66.93333333333334,97.26666666666667,0.009139821795750513,0.02930769230769231,2018,11,14,4,9,31,2018,11,14,5,46,47,2018,11,14,4,39,51
15.099,131.93333333333334,0.4666666666666667,132.4,0.11404078549848942,0.11444416371905003,2018,11,14,4,20,34,2018,11,14,6,32,58,2018,11,14,6,32,30
4.125,36.05,0.1,36.15,0.1141078838174274,0.1144244105409154,2018,11,14,5,37,27,2018,11,14,6,13,36,2018,11,14,6,13,30
29.624,258.3333333333333,207.1,465.43333333333334,0.06364821313471317,0.11467354838709677,2018,11,14,6,41,28,2018,11,14,14,26,54,2018,11,14,10,59,48
0.865,25.8,154.81666666666666,180.61666666666667,0.004789148288271662,0.03352713178294574,2018,11,14,8,29,20,2018,11,14,11,29,57,2018,11,14,8,55,8
7.735,76.83333333333333,0.15,76.98333333333333,0.1004762935700368,0.10067245119305858,2018,11,14,14,0,43,2018,11,14,15,17,42,2018,11,14,15,17,33
14.902,300.68333333333334,404.0,704.6833333333333,0.02114708734419716,0.049560445651571416,2018,11,14,14,44,0,2018,11,15,2,28,41,2018,11,14,19,44,41
14.305,142.71666666666667,41.31666666666667,184.03333333333333,0.07773048360804202,0.10023356300362023,2018,11,14,14,45,5,2018,11,14,17,49,7,2018,11,14,17,7,48
5.187,65.2,481.1666666666667,546.3666666666667,0.009493624550057958,0.07955521472392638,2018,11,14,15,2,11,2018,11,15,0,8,33,2018,11,14,16,7,23
6.997,110.43333333333334,183.2,293.6333333333333,0.023829038483369282,0.06335949290673105,2018,11,14,15,9,55,2018,11,14,20,3,33,2018,11,14,17,0,21
17.522,217.98333333333332,323.4,541.3833333333333,0.03236523720099744,0.08038229222417616,2018,11,14,15,12,21,2018,11,15,0,13,44,2018,11,14,18,50,20
10.076,118.8,492.3666666666667,611.1666666666666,0.01648650122716117,0.08481481481481482,2018,11,14,15,20,15,2018,11,15,1,31,25,2018,11,14,17,19,3
5.393,101.26666666666667,536.9333333333333,638.2,0.008450329050454402,0.05325543120473996,2018,11,14,15,25,12,2018,11,15,2,3,24,2018,11,14,17,6,28
9.509,176.26666666666668,418.3,594.5666666666667,0.015993160284801255,0.05394667170953101,2018,11,14,15,40,29,2018,11,15,1,35,3,2018,11,14,18,36,45
6.167,137.58333333333334,8.1,145.68333333333334,0.042331541013614,0.04482374318594791,2018,11,14,16,6,19,2018,11,14,18,32,0,2018,11,14,18,23,54
1.666,41.833333333333336,5.85,47.68333333333333,0.03493883257602237,0.03982470119521912,2018,11,14,16,6,36,2018,11,14,16,54,17,2018,11,14,16,48,26
2.736,520.3833333333333,-0.95,519.4333333333333,0.005267278444458706,0.005257662620504116,2018,11,14,16,19,10,2018,11,15,0,58,36,2018,11,15,0,59,33
0.886,400.15,256.45,656.6,0.001349375571123972,0.0022141696863676123,2018,11,14,16,31,34,2018,11,15,3,28,10,2018,11,14,23,11,43
0.901,249.46666666666667,336.18333333333334,585.65,0.0015384615384615385,0.003611704970603955,2018,11,14,16,32,13,2018,11,15,2,17,52,2018,11,14,20,41,41
0.781,53.516666666666666,68.38333333333334,121.9,0.006406890894175554,0.014593584553098725,2018,11,14,16,35,49,2018,11,14,18,37,43,2018,11,14,17,29,20
12.803,128.71666666666667,263.78333333333336,392.5,0.03261910828025478,0.0994665285510812,2018,11,14,16,36,2,2018,11,14,23,8,32,2018,11,14,18,44,45
12.011,560.6,15.4,576.0,0.020852430555555555,0.02142525865144488,2018,11,14,16,37,46,2018,11,15,2,13,46,2018,11,15,1,58,22
1.71,52.78333333333333,664.55,717.3333333333334,0.0023838289962825276,0.032396589832649196,2018,11,14,16,39,37,2018,11,15,4,36,57,2018,11,14,17,32,24
3.299,261.8833333333333,6.716666666666667,268.6,0.012282204020848845,0.01259721249920448,2018,11,14,16,40,52,2018,11,14,21,9,28,2018,11,14,21,2,45
13.891,129.23333333333332,441.1666666666667,570.4,0.024353085553997195,0.10748774825896312,2018,11,14,16,49,11,2018,11,15,2,19,35,2018,11,14,18,58,25
9.929,98.63333333333334,479.8666666666667,578.5,0.017163353500432153,0.10066576546130448,2018,11,14,16,51,52,2018,11,15,2,30,22,2018,11,14,18,30,30
4.698,90.6,366.9,457.5,0.010268852459016395,0.0518543046357616,2018,11,14,17,3,14,2018,11,15,0,40,44,2018,11,14,18,33,50
12.73,127.03333333333333,347.1,474.1333333333333,0.026848987626546684,0.1002099186565206,2018,11,14,17,5,45,2018,11,15,0,59,53,2018,11,14,19,12,47
16.14,149.43333333333334,249.95,399.3833333333333,0.04041230229937821,0.10800803033682801,2018,11,14,17,15,57,2018,11,14,23,55,20,2018,11,14,19,45,23
0.874,31.05,141.81666666666666,172.86666666666667,0.0050559197840339375,0.028148148148148148,2018,11,14,17,35,5,2018,11,14,20,27,57,2018,11,14,18,6,8
21.123,349.9166666666667,102.66666666666667,452.5833333333333,0.04667206775916038,0.06036580138128126,2018,11,14,17,35,14,2018,11,15,1,7,49,2018,11,14,23,25,9
27.957,273.0,281.3833333333333,554.3833333333333,0.050429005200974056,0.10240659340659342,2018,11,14,17,45,9,2018,11,15,2,59,32,2018,11,14,22,18,9
7.878,70.91666666666667,425.81666666666666,496.73333333333335,0.015859616158904844,0.11108813160987073,2018,11,14,17,50,7,2018,11,15,2,6,51,2018,11,14,19,1,2
0.856,30.616666666666667,109.75,140.36666666666667,0.006098313939681786,0.027958628198149156,2018,11,14,17,50,31,2018,11,14,20,10,53,2018,11,14,18,21,8
3.947,405.8833333333333,90.58333333333333,496.46666666666664,0.007950181281052774,0.009724469264566995,2018,11,14,17,57,31,2018,11,15,2,13,59,2018,11,15,0,43,24
0.94,30.916666666666668,54.266666666666666,85.18333333333334,0.01103502250048914,0.03040431266846361,2018,11,14,18,8,43,2018,11,14,19,33,54,2018,11,14,18,39,38
9.159,314.2,0.06666666666666667,314.26666666666665,0.02914403903266865,0.029150222788033104,2018,11,14,19,2,24,2018,11,15,0,16,40,2018,11,15,0,16,36
8.987,97.78333333333333,264.3666666666667,362.15,0.0248156841087947,0.09190727799556844,2018,11,14,19,4,54,2018,11,15,1,7,3,2018,11,14,20,42,41
6.496,116.28333333333333,300.1666666666667,416.45,0.015598511225837436,0.05586355166977211,2018,11,14,19,9,49,2018,11,15,2,6,16,2018,11,14,21,6,6
0.81,30.933333333333334,43.083333333333336,74.01666666666667,0.010943481197928396,0.026185344827586207,2018,11,14,19,11,44,2018,11,14,20,25,45,2018,11,14,19,42,40
6.568,121.16666666666667,380.48333333333335,501.65,0.01309279378052427,0.05420632737276478,2018,11,14,19,13,23,2018,11,15,3,35,2,2018,11,14,21,14,33
5.478,104.9,348.3333333333333,453.23333333333335,0.012086489666838273,0.05222116301239275,2018,11,14,19,21,2,2018,11,15,2,54,16,2018,11,14,21,5,56
26.32,252.58333333333334,0.2833333333333333,252.86666666666667,0.10408647508568415,0.10420323325635103,2018,11,14,19,27,3,2018,11,14,23,39,55,2018,11,14,23,39,38
0.8,172.85,23.933333333333334,196.78333333333333,0.004065384941136614,0.004628290425224183,2018,11,14,20,27,11,2018,11,14,23,43,58,2018,11,14,23,20,2
1.703,32.7,348.81666666666666,381.51666666666665,0.004463763050980735,0.05207951070336391,2018,11,14,20,53,30,2018,11,15,3,15,1,2018,11,14,21,26,12
6.658,118.6,273.3666666666667,391.96666666666664,0.01698613827706438,0.05613827993254638,2018,11,14,21,13,4,2018,11,15,3,45,2,2018,11,14,23,11,40
0.953,131.15,0.4666666666666667,131.61666666666667,0.007240724325693301,0.007266488753335874,2018,11,14,21,42,11,2018,11,14,23,53,48,2018,11,14,23,53,20
0.992,161.45,29.333333333333332,190.78333333333333,0.005199615619813052,0.006144317126045216,2018,11,14,22,3,16,2018,11,15,1,14,3,2018,11,15,0,44,43
14.346,136.21666666666667,0.06666666666666667,136.28333333333333,0.10526598997187232,0.10531750887067172,2018,11,14,23,12,38,2018,11,15,1,28,55,2018,11,15,1,28,51
9.786,86.61666666666666,0.06666666666666667,86.68333333333334,0.1128936742934051,0.11298056571098711,2018,11,15,1,16,54,2018,11,15,2,43,35,2018,11,15,2,43,31
45.424,410.21666666666664,2.966666666666667,413.18333333333334,0.10993667056593118,0.11073172713606631,2018,11,15,1,41,17,2018,11,15,8,34,28,2018,11,15,8,31,30
7.866,185.13333333333333,-0.26666666666666666,184.86666666666667,0.04254958528669311,0.042488296723082464,2018,11,15,2,23,20,2018,11,15,5,28,12,2018,11,15,5,28,28
0.964,90.63333333333334,-0.9833333333333333,89.65,0.01075292805354155,0.010636263332107392,2018,11,15,2,41,2,2018,11,15,4,10,41,2018,11,15,4,11,40
12.504,118.2,22.083333333333332,140.28333333333333,0.08913389568729951,0.10578680203045684,2018,11,15,3,0,0,2018,11,15,5,20,17,2018,11,15,4,58,12
0.803,30.25,50.65,80.9,0.00992583436341162,0.026545454545454546,2018,11,15,3,10,8,2018,11,15,4,31,2,2018,11,15,3,40,23
15.396,267.0,338.21666666666664,605.2166666666667,0.02543882356180982,0.05766292134831461,2018,11,15,4,10,45,2018,11,15,14,15,58,2018,11,15,8,37,45
6.135,116.3,706.6833333333333,822.9833333333333,0.007454585957593308,0.05275150472914875,2018,11,15,4,11,34,2018,11,15,17,54,33,2018,11,15,6,7,52
2.71,58.25,158.03333333333333,216.28333333333333,0.012529860522462818,0.04652360515021459,2018,11,15,8,13,57,2018,11,15,11,50,14,2018,11,15,9,12,12
49.661,449.75,66.01666666666667,515.7666666666667,0.09628578814709494,0.11041912173429684,2018,11,15,14,18,34,2018,11,15,22,54,20,2018,11,15,21,48,19
5.905,654.4666666666667,8.016666666666667,662.4833333333333,0.008913431784447408,0.009022613833146582,2018,11,15,14,30,35,2018,11,16,1,33,4,2018,11,16,1,25,3
2.718,531.5166666666667,-0.9833333333333333,530.5333333333333,0.005123146519225936,0.0051136684331002475,2018,11,15,14,41,15,2018,11,15,23,31,47,2018,11,15,23,32,46
14.08,302.25,257.73333333333335,559.9833333333333,0.025143605464448347,0.046583953680727874,2018,11,15,14,47,11,2018,11,16,0,7,10,2018,11,15,19,49,26
13.374,180.75,346.76666666666665,527.5166666666667,0.025352753467504978,0.07399170124481329,2018,11,15,15,12,17,2018,11,15,23,59,48,2018,11,15,18,13,2
0.884,412.6333333333333,115.65,528.2833333333333,0.0016733444805502099,0.0021423378301963004,2018,11,15,15,33,59,2018,11,16,0,22,16,2018,11,15,22,26,37
35.437,441.93333333333334,325.98333333333335,767.9166666666666,0.046146934346174714,0.08018630260974505,2018,11,15,15,45,30,2018,11,16,4,33,25,2018,11,15,23,7,26
5.459,102.56666666666666,505.8666666666667,608.4333333333333,0.008972223744042076,0.05322391940201495,2018,11,15,15,46,25,2018,11,16,1,54,51,2018,11,15,17,28,59
15.872,313.8666666666667,0.6,314.46666666666664,0.05047275810896757,0.05056924384027187,2018,11,15,15,49,3,2018,11,15,21,3,31,2018,11,15,21,2,55
10.802,112.76666666666667,416.6,529.3666666666667,0.0204055160254392,0.0957907182973692,2018,11,15,16,0,32,2018,11,16,0,49,54,2018,11,15,17,53,18
6.736,126.75,391.0,517.75,0.01301014002897151,0.0531439842209073,2018,11,15,16,0,54,2018,11,16,0,38,39,2018,11,15,18,7,39
